stop_id,stop_name,stop_lat,stop_lon,stop_comune,stop_type
ATPSS_154,Fermata di Via Luna E Sole 21,40.722726,8.582446,SASSARI,Fermata Autobus
B_7065,Fermata di TISSI VIA ITALIA 18,40.680034,8.563037,TISSI,Fermata Autobus
B_6191,Fermata di VIGNOLA CAMPING,41.1250819,9.0662475,AGLIENTU,Fermata Autobus
ATPSS_386,Fermata di Via Caniga 55,40.718795,8.526199,SASSARI,Fermata Autobus
800413,Fermata di Badesi (Badus),40.964458,8.881191,BADESI,Fermata Autobus
B_22004,Fermata di ALGHERO VIALE I MAGGIO FR.OSPEDALE MARINO,40.58076,8.311991,ALGHERO,Fermata Autobus
ATPSS_3043,"Fermata di Via Sennori 64, Fr. Consorzio Agrario",40.795317,8.583967,SORSO,Fermata Autobus
B_22077,Fermata di PATTADA LOC. BAIDU,40.5808987,9.1066258,PATTADA,Fermata Autobus
B_22299,Fermata di ALGHERO VIA DEGLI AGRICOLTORII PANI,40.570201,8.339257,ALGHERO,Fermata Autobus
L093-14697,Fermata di Via Udine 24,40.90668116,9.09963839,TEMPIO PAUSANIA,Fermata Autobus
ASPO503,Fermata di 503 - Via Galvani fr.F.Noce,40.92943,9.49422,OLBIA,Fermata Autobus
B_61835,Fermata di SP 59 HOTEL LA ROCCA,41.117496,9.47132,ARZACHENA,Fermata Autobus
ATPSS_1118,Fermata di S.P. 132 Civico 70,40.758147,8.491485,SASSARI,Fermata Autobus
B_7807,Fermata di LOC. OSTEDDI`,40.350367,9.025133,ILLORAI,Fermata Autobus
800027,Fermata di Lu Bagnu (Corso Italia 31),40.904186,8.688058,CASTELSARDO,Fermata Autobus
ATPSS_70,Fermata di Via Delle Croci 12,40.71965,8.548303,SASSARI,Fermata Autobus
B_7298,Fermata di SU RENOSU,40.7497169,9.0040039,TULA,Fermata Autobus
ATPSS_3049,"Fermata di Viale Marina, Incr. Sp48 Dir. Sorso",40.81765,8.561245,SORSO,Fermata Autobus
ATPSS_114,Fermata di Via Bellini 16,40.739461,8.558656,SASSARI,Fermata Autobus
7823,Fermata di PATTADA STAZIONE FDS,40.562,9.081825,PATTADA,Fermata Autobus
ATPSS_246,Fermata di Viale Dante Fr. 4,40.720524,8.564791,SASSARI,Fermata Autobus
B_22197,Fermata di NULE VIA CAGLIARI 76,40.46474,9.194629,NULE,Fermata Autobus
ASPO713,Fermata di 713 - SS127 V. Lu Caprioni,40.91861,9.43861,OLBIA,Fermata Autobus
B_7539,Fermata di SAN PANTALEO,41.045902,9.46916,OLBIA,Fermata Autobus
B_7144,Fermata di LI PUNTI,40.750957,8.518823,SASSARI,Fermata Autobus
ASPO409,Fermata di 409 - Monte Ladu,41.00016,9.53277,OLBIA,Fermata Autobus
ATPSS_678,Fermata di Sp56 Km 6.1,40.774672,8.42737,SASSARI,Fermata Autobus
B_22026,Fermata di SP 44 CIVICO 84,40.612617,8.296846,ALGHERO,Fermata Autobus
L093-14505,Fermata di Via Valentino 22,40.90303272,9.1017847,TEMPIO PAUSANIA,Fermata Autobus
ASPO102,Fermata di 102 - Via D'Annunzio caserma carabinieri,40.92643,9.5005,OLBIA,Fermata Autobus
ASPO708,Fermata di 708 - SS127 Nieddu trasporti,40.91937,9.46091,OLBIA,Fermata Autobus
B_22152,Fermata di VILLANOVA MONTELEONE VIA NAZIONALE 99,40.505045,8.466905,VILLANOVA MONTELEONE,Fermata Autobus
60273,Fermata di TEMPIO PAUSANIA CONSORZIO,40.904766,9.1058975,TEMPIO PAUSANIA,Fermata Autobus
B_7381,Fermata di SASSARI VIA MANZONI-CHIESA,40.735486,8.568012,SASSARI,Fermata Autobus
ATPSS_51,Fermata di C.So Trinità 195,40.731124,8.557996,SASSARI,Fermata Autobus
B_7747,Fermata di OSILO STAZIONE ARST,40.7505796,8.6799751,OSILO,Fermata Autobus
B_7249,Fermata di BANCALI SP 18 - POSTE,40.735414,8.470722,SASSARI,Fermata Autobus
B_6151,Fermata di LUOGOSANTO PIAZZA DUOMO,41.0504477,9.2058238,LUOGOSANTO,Fermata Autobus
L093-14611,Fermata di Via Limbara - Stazione,40.89755561,9.1043869,TEMPIO PAUSANIA,Fermata Autobus
800189,Fermata di Maccia Manna,40.901966,9.387217,TELTI,Fermata Autobus
B_7184,Fermata di BEVEGALZU,40.732603,8.650384,OSILO,Fermata Autobus
ATPSS_2093,Fermata di Via Sassari 12,40.834821,8.401514,PORTO TORRES,Fermata Autobus
B_22248,Fermata di CHILIVANI RISTORANTE EL SOMBRERO FR,40.610316,8.952452,OZIERI,Fermata Autobus
800067,Fermata di Sa Serra,40.701224,9.473989,PADRU,Fermata Autobus
ATPSS_488,"Fermata di Sp81, Fr. Market",40.817228,8.490671,SORSO,Fermata Autobus
800279,Fermata di Isola dei Gabbiani,41.197118,9.319471,PALAU,Fermata Autobus
ATPSS_192,Fermata di Via Delle Conce Fr. 33,40.724684,8.55459,SASSARI,Fermata Autobus
B_7533,Fermata di PORTO POZZO,41.194276,9.268202,SANTA TERESA GALLURA,Fermata Autobus
B_61827,Fermata di PALAU BAR STEFY,41.180113,9.378156,PALAU,Fermata Autobus
B_7305,Fermata di SP 15 PIANDANNA,40.698901,8.535284,SASSARI,Fermata Autobus
B_61881,Fermata di SS 125 FR LU STANGU,40.865415,9.641554,LOIRI PORTO SAN PAOLO,Fermata Autobus
ASPO259,Fermata di 259 - Pittulongu,40.94222,9.56508,OLBIA,Fermata Autobus
B_22132,Fermata di BONO CIMITERO,40.410297,9.02844,BONO,Fermata Autobus
L093-14703,Fermata di Via Belluno FR 21,40.90831292,9.09912742,TEMPIO PAUSANIA,Fermata Autobus
B_60273,Fermata di TEMPIO PAUSANIA CONSORZIO,40.9047669,9.1058975,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_614,Fermata di Via De Martini 247,40.786495,8.491348,SASSARI,Fermata Autobus
ATPSS_594,Fermata di Via De Martini 72,40.772304,8.511586,SASSARI,Fermata Autobus
ATPSS_655,"Fermata di Via Attilio Deffenu, Villa Mimosa",40.719996,8.563085,SASSARI,Fermata Autobus
60274,Fermata di TEMPIO PAUSANIA AGIP,40.905096,9.0995221,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_122,Fermata di Via Flumendosa 4,40.74737,8.5463,SASSARI,Fermata Autobus
B_7272,Fermata di PORTO TORRES Z.I. SARDA LATERIZI,40.835833,8.385606,PORTO TORRES,Fermata Autobus
ATPSS_330,Fermata di Via Addis 3,40.727554,8.578568,SASSARI,Fermata Autobus
ASPO658,Fermata di 658 - Via Masaccio,40.92739,9.48063,OLBIA,Fermata Autobus
800188,Fermata di Bonorva (Monte Cujaru),40.475109,8.854144,BONORVA,Fermata Autobus
L093-14840,Fermata di Via Limbara - Tribunale,40.89829384,9.10356478,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_691,Fermata di Via Lorenzo Auzzas Fr. 10,40.757377,8.495408,SASSARI,Fermata Autobus
ATPSS_3058,Fermata di S.P. 48 Ferm. 2,40.821127,8.578937,SORSO,Fermata Autobus
B_7764,Fermata di SAN MARCO Z.I.,40.6558969,8.3212305,ALGHERO,Fermata Autobus
ATPSS_770,Fermata di Via Vivaldi 9,40.748743,8.547508,SASSARI,Fermata Autobus
ATPSS_721,"Fermata di Z.I. P.N. Str. 22, Fermata 2",40.731587,8.539558,SASSARI,Fermata Autobus
7525,Fermata di CALANGIANUS MUNICIPIO,40.9225,9.191752,CALANGIANUS,Fermata Autobus
ATPSS_612,Fermata di Via De Martini 273,40.788568,8.485586,SASSARI,Fermata Autobus
B_61816,Fermata di SP 73 PORTISCO,41.035901,9.515986,OLBIA,Fermata Autobus
ASPO766,Fermata di 766 - SS127 Il Botteghino,40.91488,9.42736,OLBIA,Fermata Autobus
ASPO103,Fermata di 103 - Via D'Annunzio fronte stazione FS,40.92522,9.49861,OLBIA,Fermata Autobus
ATPSS_113,Fermata di Via Pascoli 71,40.736043,8.560886,SASSARI,Fermata Autobus
ATPSS_198,"Fermata di Via Donizetti, Fr. Scuola",40.744884,8.54545,SASSARI,Fermata Autobus
ATPSS_237,Fermata di Via Carlo Felice 22,40.71627,8.577418,SASSARI,Fermata Autobus
ASPO501,Fermata di 501 - Via Galvani 12A,40.92957,9.50075,OLBIA,Fermata Autobus
B_7613,Fermata di LURAS STAZIONE ARST,40.923738,9.179183,CALANGIANUS,Fermata Autobus
B_7224,Fermata di PALMADULA,40.746478,8.191189,SASSARI,Fermata Autobus
B_7753,Fermata di PAULIS,40.6343486,8.5251008,ITTIRI,Fermata Autobus
ATPSS_429,"Fermata di Z.I. P. N, Str. 11, Fermata 1",40.728251,8.52574,SASSARI,Fermata Autobus
ASPO2017,Fermata di 2017 - Sos Coddos Dir. Mamusi,40.78481,9.45013,OLBIA,Fermata Autobus
L093-14802,Fermata di Via Kolbe 18,40.90833288,9.09689355,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_47,Fermata di Via P. Micca 66,40.734643,8.564435,SASSARI,Fermata Autobus
ATPSS_4,Fermata di Via Delle Croci 3,40.718437,8.552127,SASSARI,Fermata Autobus
ATPSS_793,"Fermata di Sp56, Casa Circondariale",40.740194,8.449361,SASSARI,Fermata Autobus
ASPO753,Fermata di 753 - Corso Vittorio Veneto fr.Capuana,40.92014,9.47416,OLBIA,Fermata Autobus
212037,"Fermata di Agrustos Via S.Giovanni, 14",40.7285717,9.6962417,BUDONI,Fermata Autobus
B_7773,Fermata di SURIGHEDDU,40.5977308,8.3777212,ALGHERO,Fermata Autobus
ASPO881,Fermata di 881 - Astronauti INPS-INAIL,40.907026,9.512989,OLBIA,Fermata Autobus
7082,Fermata di FLORINAS,40.64646,8.667487,FLORINAS,Fermata Autobus
ATPSS_226,Fermata di C.So Vittorio Emanuele Fr. 72,40.72831,8.559221,SASSARI,Fermata Autobus
6176,Fermata di SAN LEONARDO SS491-FRONTE VIGNE,40.966332,9.2281779,CALANGIANUS,Fermata Autobus
ASPO901,Fermata di 901 - SS125 fr. Auchan,40.90817,9.52411,OLBIA,Fermata Autobus
B_6218,Fermata di PULCHIANA,40.9762693,9.1204177,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_377,Fermata di Viale Umberto 82,40.723476,8.56736,SASSARI,Fermata Autobus
ATPSS_443,Fermata di Via Era 50,40.748235,8.516085,SASSARI,Fermata Autobus
B_7774,Fermata di TANCA FARRA`,40.6260719,8.3530661,ALGHERO,Fermata Autobus
ATPSS_396,Fermata di Via Sulcis 17,40.733666,8.569132,SASSARI,Fermata Autobus
B_7266,Fermata di OLMEDO CORSO JF KENNEDY,40.650993,8.378238,OLMEDO,Fermata Autobus
B_7127,Fermata di SS 291 KM 7.700 BADDE URUMU,40.7157961,8.4673849,SASSARI,Fermata Autobus
ATPSS_276,Fermata di Viale Trento 4,40.72576,8.566707,SASSARI,Fermata Autobus
ATPSS_567,Fermata di S.S. 127 Bis Civico 43,40.705863,8.515229,SASSARI,Fermata Autobus
7609,Fermata di MARINA DI SORSO,40.82639,8.555824,SORSO,Fermata Autobus
B_7625,Fermata di OZIERI SAN NICOLA,40.6101,8.990567,OZIERI,Fermata Autobus
B_22036,Fermata di CAPO CACCIA VILLETTE,40.5889332,8.1654858,ALGHERO,Fermata Autobus
ATPSS_648,Fermata di Sp132  La Crucca 191,40.759454,8.476537,SASSARI,Fermata Autobus
ATPSS_286,Fermata di Via Viziliu 34,40.747612,8.486961,SASSARI,Fermata Autobus
ATPSS_143,Fermata di Sv Caniga S.Giorgio Km 0.7,40.71193,8.511793,SASSARI,Fermata Autobus
800256,Fermata di Fundu di Monti,40.856254,9.118326,TEMPIO PAUSANIA,Fermata Autobus
7031,Fermata di POZZOMAGGIORE SCUOLE MEDIE,40.39458,8.659133,POZZOMAGGIORE,Fermata Autobus
ATPSS_251,"Fermata di Via C.Felice 7, Fr. Polizia M.",40.7171,8.574906,SASSARI,Fermata Autobus
B_7501,Fermata di OLBIA CORSO VITTORIO VENETO 3C-CAPOLINEA,40.923355,9.49493,OLBIA,Fermata Autobus
B_6162,Fermata di PADULA D`IZZANA SP 14,41.0559809,9.378908,ARZACHENA,Fermata Autobus
ATPSS_499,Fermata di Sp60 178,40.804533,8.507367,SASSARI,Fermata Autobus
B_22056,Fermata di LA CORTE VIA F.COPPI 29,40.735558,8.277893,SASSARI,Fermata Autobus
ATPSS_3020,"Fermata di Sp81, Fr. Ristorante",40.843612,8.601832,SORSO,Fermata Autobus
B_22344,Fermata di ALGHERO VIALE EUROPA 15A,40.573324,8.319319,ALGHERO,Fermata Autobus
ATPSS_435,Fermata di Via Millelire 4,40.750951,8.518659,SASSARI,Fermata Autobus
ATPSS_2107,Fermata di Via Lussu 47,40.833442,8.415183,PORTO TORRES,Fermata Autobus
ATPSS_718,Fermata di Z.I. P.N. Str. 9,40.730277,8.532773,SASSARI,Fermata Autobus
7205,Fermata di BADESI,40.96589,8.883404,BADESI,Fermata Autobus
B_22260,Fermata di SS 127 BIS FR.CAMPING LAGUNA BLU,40.594717,8.290583,ALGHERO,Fermata Autobus
ATPSS_357,Fermata di Via Abozzi 11,40.723155,8.572858,SASSARI,Fermata Autobus
ATPSS_411,Fermata di Via Tavolara,40.723935,8.559929,SASSARI,Fermata Autobus
800286,Fermata di Lu Falzu,40.903671,9.011054,BORTIGIADAS,Fermata Autobus
L093-14864,Fermata di Via Limbara/Via Tobagi,40.89377275,9.10321052,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_2116,"Fermata di Viale Della Libertà, Fr. Market",40.831542,8.414127,PORTO TORRES,Fermata Autobus
ASPO830,Fermata di 830 - SS125 Jazz Hotel,40.90929,9.51275,OLBIA,Fermata Autobus
ASPO872,Fermata di 872 - Via Roma fr. Market,40.91424,9.50041,OLBIA,Fermata Autobus
800298,Fermata di Sotza,40.728417,9.492099,PADRU,Fermata Autobus
B_22326,Fermata di ALGHERO VIA V. EMANUELE CARAGOL,40.567823,8.335726,ALGHERO,Fermata Autobus
ATPSS_210,Fermata di Via Amendola 40,40.720483,8.55723,SASSARI,Fermata Autobus
ATPSS_536,Fermata di Z.I. P.N. Str. 33,40.73449,8.523005,SASSARI,Fermata Autobus
800608,Fermata di S.Teresa (Porto),41.237716,9.193976,SANTA TERESA GALLURA,Fermata Autobus
ATPSS_487,"Fermata di Sp81, Market",40.817122,8.490693,SORSO,Fermata Autobus
AHO,Aeroporto di Alghero,40.6305153,8.295156,ALGHERO,Aeroporto
B_7742,Fermata di MONTE CUCCU,40.4522663,8.4377359,VILLANOVA MONTELEONE,Fermata Autobus
ASPO831,Fermata di 831 - V.Astronauti CC,40.907139,9.512843,OLBIA,Fermata Autobus
ATPSS_297,Fermata di Via Milano 19,40.714352,8.56687,SASSARI,Fermata Autobus
ASPO2086,Fermata di 2086 -  Via della Cantoniera Putzolu,40.93029,9.40938,OLBIA,Fermata Autobus
ATPSS_217,"Fermata di Via Siglienti, Fr. Centrale Enel",40.713501,8.579712,SASSARI,Fermata Autobus
B_61798,Fermata di SS 125 PALAZZEDDU,41.111007,9.366242,ARZACHENA,Fermata Autobus
ATPSS_257,"Fermata di Ss 127, Fr. C.Ecologico",40.715061,8.594416,SASSARI,Fermata Autobus
ATPSS_701,"Fermata di Sp130, Marina Di Sorso",40.829453,8.554758,SORSO,Fermata Autobus
800300,Fermata di Cuzzola,40.72243,9.501681,PADRU,Fermata Autobus
ASPO1007,Fermata di 1007 - Via Nazionale 1,40.82204,9.46256,OLBIA,Fermata Autobus
ATPSS_2099,Fermata di Via Del Lentischio 10,40.822339,8.420518,PORTO TORRES,Fermata Autobus
B_22141,Fermata di URI VIA MARCONI-VIA BERLINGUER,40.637401,8.495089,URI,Fermata Autobus
ATPSS_263,"Fermata di Via Baldedda, Fr. Capolinea",40.743238,8.565819,SASSARI,Fermata Autobus
B_7620,Fermata di PORTO TORRES Z.I. CANCELLO MARE,40.836049,8.377171,PORTO TORRES,Fermata Autobus
ATPSS_149,"Fermata di Sv Caniga S.Giorgio, Campo Sportivo",40.701808,8.486722,SASSARI,Fermata Autobus
B_22261,Fermata di SS 127 BIS FR.RIFORNITORE,40.595339,8.285328,ALGHERO,Fermata Autobus
8212858,Fermata di Oschiri (Via Umberto),40.7190634484,9.09861374722,OSCHIRI,Fermata Autobus
B_7195,Fermata di NULVI CORSO VITTORIO EMANUELE 158,40.785525,8.743062,NULVI,Fermata Autobus
6128,Fermata di CANT. LO SFOSSATO,41.001071,9.1491189,LURAS,Fermata Autobus
ASPO491,Fermata di 491 - Porto Rotondo,41.027653,9.548691,OLBIA,Fermata Autobus
B_7225,Fermata di PISCADURA,40.769396,8.221375,SASSARI,Fermata Autobus
B_61915,Fermata di BUDONI SS 125 FR BV SANT'ANNA,40.678112,9.739541,BUDONI,Fermata Autobus
ATPSS_40,Fermata di Via Ossi 3,40.737983,8.564421,SASSARI,Fermata Autobus
ASPO261,Fermata di 261 - Pellicano,40.94783,9.5694,OLBIA,Fermata Autobus
7652,Fermata di CODRONGIANOS VIA CAGLIARI 4 CARABINIERI,40.6547,8.68093,CODRONGIANOS,Fermata Autobus
ASPO306,Fermata di 306 - A.Moro 206 tropical,40.93924,9.49808,OLBIA,Fermata Autobus
7041,Fermata di THIESI,40.52472,8.720413,THIESI,Fermata Autobus
ATPSS_645,Fermata di Sp132  La Crucca 285,40.761356,8.462451,SASSARI,Fermata Autobus
B_7503,Fermata di PORTO SAN PAOLO VIALE DON STURZO 6,40.876043,9.628391,LOIRI PORTO SAN PAOLO,Fermata Autobus
ATPSS_2112,Fermata di Via Sassari 173,40.822161,8.416882,PORTO TORRES,Fermata Autobus
B_7507,Fermata di PALAU ZONA INDUSTRIALE,41.17495,9.367516,PALAU,Fermata Autobus
ATPSS_184,Fermata di Via Forlanini Fr. 4,40.714527,8.575371,SASSARI,Fermata Autobus
202057,Fermata di V.B.Sassari fr. IAC,40.58622,9.004797,OZIERI,Fermata Autobus
ASPO511,Fermata di 511 - Via Euclide fr. 12,40.93105,9.49664,OLBIA,Fermata Autobus
ATPSS_768,Fermata di S.C. Platamona Fr. 13,40.787748,8.46884,SASSARI,Fermata Autobus
B_22032,Fermata di MARISTELLA CIVICO 42,40.5888786,8.2275731,ALGHERO,Fermata Autobus
L093-14581,Fermata di Via Togliatti/V.Sansan FR,40.89354232,9.10469175,TEMPIO PAUSANIA,Fermata Autobus
B_22100,Fermata di SS 200 BELLIMPIAZZA,40.842902,8.605429,SORSO,Fermata Autobus
7613,Fermata di LURAS STAZIONE FDS,40.92373,9.179183,CALANGIANUS,Fermata Autobus
ASPO518,Fermata di 518 - Plebi fr.V.Abba Fritta,40.96187,9.47701,OLBIA,Fermata Autobus
ASPO662,Fermata di 662 - Corso Vittorio Veneto ENI,40.92162,9.48283,OLBIA,Fermata Autobus
L093-14567,Fermata di Via Togliatti/V.Segni,40.89348346,9.11085074,TEMPIO PAUSANIA,Fermata Autobus
ASPO679,Fermata di 679 - Barcellona Cambini,40.92812,9.47713,OLBIA,Fermata Autobus
B_22047,Fermata di SP 34 NANNI DORO,40.882939,8.236333,STINTINO,Fermata Autobus
B_7951,Fermata di SASSARI FRONTE AGENZIA DELLE ENTRATE,40.714231,8.542235,SASSARI,Fermata Autobus
B_61799,Fermata di SS 125 CUNCOSU,41.120617,9.366546,ARZACHENA,Fermata Autobus
7379,Fermata di LU BAGNU CENTRO,40.9028,8.686295,CASTELSARDO,Fermata Autobus
B_60290,Fermata di SS 127 KM 59.000,40.8612959,8.9923469,BORTIGIADAS,Fermata Autobus
B_22308,Fermata di ALGHERO VIA LIDO-HOTEL S.MARCO,40.573461,8.317144,ALGHERO,Fermata Autobus
800259,Fermata di Sas Piras (Cantoniera),40.643927,9.015517,OZIERI,Fermata Autobus
B_22301,Fermata di ALGHERO VIALE I MAGGIO VILLA SEGNI,40.591636,8.299489,ALGHERO,Fermata Autobus
B_22045,Fermata di PORTO TORRES VIA TRAMONTANA FR. 2,40.834612,8.419071,PORTO TORRES,Fermata Autobus
ATPSS_523,Fermata di Via B. Buddi Fr. 2,40.746172,8.557234,SASSARI,Fermata Autobus
B_61844,Fermata di PORTO CERVO LUCI DI LA MUNTAGNA,41.132501,9.530396,ARZACHENA,Fermata Autobus
202007,Fermata di Piazza Garibaldi,40.586365,9.000647,OZIERI,Fermata Autobus
M_9507,Metro di EMICICLO GARIBALDI-A,40.722922,8.56148,SASSARI,Fermata Metropolitana
6156,Fermata di MONTAGNA CANDELA,41.12976,9.2941017,TEMPIO PAUSANIA,Fermata Autobus
B_17037,Fermata di GIAVE CAMPU GIAVESU,40.458874,8.730567,GIAVE,Fermata Autobus
B_7597,Fermata di SASSARI VIA SOLARI,40.741081,8.556464,SASSARI,Fermata Autobus
212013,Fermata di S'Iscala Incr. MuriscuvÃ²,40.68319436,9.71325202,BUDONI,Fermata Autobus
B_22122,Fermata di OZIERI GUARDIA DI FINANZA,40.581903,9.005944,OZIERI,Fermata Autobus
800311,Fermata di La Cinta (Bivio),40.772225,9.6693,SAN TEODORO,Fermata Autobus
ATPSS_682,Fermata di Via Bellieni 23,40.724758,8.565041,SASSARI,Fermata Autobus
ATPSS_462,"Fermata di Ss 131, Fr. Inc. Sv S. Pietro",40.771524,8.486859,SASSARI,Fermata Autobus
7051,Fermata di ROMANA,40.484,8.586605,ROMANA,Fermata Autobus
B_7835,Fermata di THIESI CHIESA CAPPUCCINI,40.528331,8.720268,THIESI,Fermata Autobus
B_22262,Fermata di ALGHERO VIA ANTONI GAUDI' FR.31,40.584039,8.319317,ALGHERO,Fermata Autobus
B_5092,Fermata di SS 125 LU FRAILI DIREZ. SUD,40.81849,9.65951,SAN TEODORO,Fermata Autobus
202008,Fermata di Giardini su Cantaru,40.585085,8.99875,OZIERI,Fermata Autobus
ATPSS_351,Fermata di C.So Trinita Fr. 195,40.731052,8.557747,SASSARI,Fermata Autobus
B_7299,Fermata di ALGHERO PIAZZA SANT'AGOSTINO,40.557253,8.324602,ALGHERO,Fermata Autobus
B_23289,Fermata di ALGHERO VIA GARIBALDI FR.83 CHIESA S.GIOVANNI,40.566761,8.318742,ALGHERO,Fermata Autobus
L093-14338,Fermata di V.Rinascita - Nuovo Stadio 2,40.90346409,9.11062966,TEMPIO PAUSANIA,Fermata Autobus
ASPO602,Fermata di 602 - Barcellona V.Rossini,40.92504,9.49052,OLBIA,Fermata Autobus
800068,Fermata di Terme Aurora,40.4261208025,9.12261002148,BENETUTTI,Fermata Autobus
B_61885,Fermata di OLBIA POLTU QUATU ANG MERCANTI,40.909224,9.512765,OLBIA,Fermata Autobus
800328,Fermata di Su Tuvulu,40.951812,9.170609,LURAS,Fermata Autobus
ATPSS_342,Fermata di Sv Baddelonga Fr.100,40.792963,8.507326,SASSARI,Fermata Autobus
ATPSS_427,"Fermata di Via P. Niedda, Autorivendita",40.732859,8.523592,SASSARI,Fermata Autobus
ASPO1003,Fermata di 1003 - Castello di Pedres,40.88414,9.50662,OLBIA,Fermata Autobus
B_7202,Fermata di LA MUDDIZZA,40.909103,8.800731,VALLEDORIA,Fermata Autobus
ASPO692,Fermata di 692 - Santa Mariedda,40.93014,9.44437,OLBIA,Fermata Autobus
B_7378,Fermata di LU BAGNU SACRO CUORE,40.905597,8.690152,CASTELSARDO,Fermata Autobus
202005,Fermata di Cimitero,40.596298,9.000907,OZIERI,Fermata Autobus
8312807,Stazione di SASSARI,40.7294697,8.5542077,SASSARI,Stazione Ferroviaria
ATPSS_343,Fermata di Ss 200 Km 3.9,40.759056,8.568654,SASSARI,Fermata Autobus
B_22019,Fermata di GUARDIA GRANDE  BIVIO SP 55BIS,40.6499162,8.2241256,ALGHERO,Fermata Autobus
B_7795,Fermata di ALGHERO MONTE AGNESE,40.5719788,8.3458255,ALGHERO,Fermata Autobus
B_7271,Fermata di CASTELSARDO LA PIANEDDA,40.913232,8.712798,CASTELSARDO,Fermata Autobus
ATPSS_3040,"Fermata di Via Borio 1, Fronte Chiesa Cappuccini",40.801361,8.57897,SORSO,Fermata Autobus
B_61782,Fermata di GOLFO ARANCI CIMITERO,41.004491,9.618325,GOLFO ARANCI,Fermata Autobus
B_61850,Fermata di SP 59 HOTEL SELIS,41.090131,9.501491,ARZACHENA,Fermata Autobus
ASPO562,Fermata di 562 - Veronese fr.Gramsci,40.93305,9.49375,OLBIA,Fermata Autobus
7190,Fermata di NULVI CORSO V. EMANUELE 58,40.78059,8.744537,NULVI,Fermata Autobus
7035,Fermata di BONORVA,40.41699,8.768879,BONORVA,Fermata Autobus
ATPSS_218,Fermata di Via Siglienti,40.712248,8.582019,SASSARI,Fermata Autobus
M_9502,Metro di PORTA UTZERI-A,40.725502,8.555431,SASSARI,Fermata Metropolitana
ASPO256,Fermata di 256 - Pozzo Sacro,40.93369,9.54294,OLBIA,Fermata Autobus
7078,Fermata di PLOAGHE LA MADONNINA,40.66979,8.749197,PLOAGHE,Fermata Autobus
B_60276,Fermata di AGGIUS FERMATA CASU,40.9119227,9.0794763,TEMPIO PAUSANIA,Fermata Autobus
B_22332,Fermata di ALGHERO VIA XX SETTEMBRE 38,40.557717,8.317761,ALGHERO,Fermata Autobus
ASPO673,Fermata di 673 - Via Val D'Aosta,40.92034,9.48259,OLBIA,Fermata Autobus
ASPO639,Fermata di 639 - V.Santa Lucia,40.93006,9.44676,OLBIA,Fermata Autobus
B_7811,Fermata di SANTUARIO LUCHE,40.3350705,9.0266773,ILLORAI,Fermata Autobus
ATPSS_2098,Fermata di Via Del Lentischio 36,40.823512,8.422914,PORTO TORRES,Fermata Autobus
B_22255,Fermata di ALGHERO LUNGOMARE VALENCIA-HOTEL CARLOS V,40.549684,8.321013,ALGHERO,Fermata Autobus
ATPSS_358,Fermata di Via Abozzi 23,40.722437,8.575161,SASSARI,Fermata Autobus
ATPSS_99,"Fermata di Sp18, Fr. Via A.Cugiuolu Dir. Ss",40.730167,8.442301,SASSARI,Fermata Autobus
B_22292,Fermata di ALGHERO VIALE GIOVANNI XXIII 69,40.554217,8.321408,ALGHERO,Fermata Autobus
B_60027,Fermata di SP 74 CONCA DI GIARA,40.9505335,9.0628767,AGGIUS,Fermata Autobus
ATPSS_128,"Fermata di Via Solari, Fr. P.I.M.E.",40.74165,8.553219,SASSARI,Fermata Autobus
ATPSS_586,"Fermata di Z.I. P.N. Str.18, Civico 6",40.735412,8.536481,SASSARI,Fermata Autobus
202040,Fermata di V.Veneto sc.elementari,40.584938,8.998589,OZIERI,Fermata Autobus
B_6165,Fermata di PADULA D`IZZANA SS 427,41.055574,9.3793817,ARZACHENA,Fermata Autobus
ATPSS_662,"Fermata di Via Washington 1, Scuola",40.711878,8.554429,SASSARI,Fermata Autobus
B_7808,Fermata di LOC. SU FANGU,40.3503695,9.0199006,ILLORAI,Fermata Autobus
B_7300,Fermata di SAN SATURNINO,40.426199,9.12298,BENETUTTI,Fermata Autobus
B_5097,Fermata di BUDONI BERRUILES PRESSI VIA SAN PAOLO,40.726007,9.662335,BUDONI,Fermata Autobus
B_7101,Fermata di POZZOMAGGIORE VIA UGUAGLIANZA 89B,40.396277,8.661885,POZZOMAGGIORE,Fermata Autobus
B_17158,Fermata di SEDINI VIA NAZIONALE 105,40.851391,8.814917,SEDINI,Fermata Autobus
ATPSS_34,Fermata di Via Baldedda 17,40.741729,8.564852,SASSARI,Fermata Autobus
B_7172,Fermata di SENNORI VIA ROMA FR. 103-BANCA,40.789999,8.593474,SENNORI,Fermata Autobus
ASPO622,Fermata di 622 - Via Cesti,40.92412,9.486,OLBIA,Fermata Autobus
B_22015,Fermata di GUARDIA GRANDE CIVICO 1,40.6417693,8.1999169,ALGHERO,Fermata Autobus
ATPSS_12,Fermata di Via Amendola 17,40.718891,8.560135,SASSARI,Fermata Autobus
B_7815,Fermata di QUADRIFLOR,40.6283503,8.3741737,OLMEDO,Fermata Autobus
